DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/19/2013,3:40,MANHATTAN,10017,40.7534818,-73.9808885,"(40.7534818, -73.9808885)",EAST 42 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,27947,TAXI,TAXI,,,
01/19/2013,3:15,,,40.7353396,-73.916885,"(40.7353396, -73.916885)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3045123,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
01/19/2013,3:05,QUEENS,11428,40.7259191,-73.742958,"(40.7259191, -73.742958)",90 AVENUE                       ,218 PLACE                       ,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,222154,SPORT UTILITY / STATION WAGON,,,,
01/19/2013,3:01,BROOKLYN,11233,40.6834373,-73.9291616,"(40.6834373, -73.9291616)",MACON STREET                    ,MALCOLM X BOULEVARD             ,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,Unspecified,,183221,LIVERY VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01/19/2013,3:00,MANHATTAN,10014,40.7360016,-74.010035,"(40.7360016, -74.010035)",WEST SIDE HIGHWAY               ,BANK STREET                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,10321,PASSENGER VEHICLE,UNKNOWN,,,
01/19/2013,3:00,BROOKLYN,11207,40.6639246,-73.8996038,"(40.6639246, -73.8996038)",SNEDIKER AVENUE                 ,LIVONIA AVENUE                  ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,165707,PASSENGER VEHICLE,,,,
01/19/2013,2:57,MANHATTAN,10019,40.7641132,-73.9884952,"(40.7641132, -73.9884952)",WEST 51 STREET                  ,9 AVENUE                        ,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,40045,SMALL COM VEH(4 TIRES) ,,,,
01/19/2013,2:55,MANHATTAN,10001,40.7497883,-73.9877686,"(40.7497883, -73.9877686)",WEST 34 STREET                  ,6 AVENUE                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,27941,VAN,,,,
01/19/2013,2:50,MANHATTAN,10001,40.7509033,-73.9981196,"(40.7509033, -73.9981196)",9 AVENUE                        ,WEST 30 STREET                  ,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Unspecified,,,,18131,TAXI,PASSENGER VEHICLE,,,
01/19/2013,2:49,QUEENS,11361,40.7603108,-73.7743094,"(40.7603108, -73.7743094)",43 AVENUE                       ,CORPORAL KENNEDY STREET         ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,260888,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/19/2013,2:49,BROOKLYN,11215,40.6754368,-73.9779583,"(40.6754368, -73.9779583)",6 AVENUE                        ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,176912,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,2:41,QUEENS,11102,40.7661526,-73.9197778,"(40.7661526, -73.9197778)",30 AVENUE                       ,33 STREET                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,274696,OTHER,TAXI,,,
01/19/2013,2:40,STATEN ISLAND,10309,40.5490923,-74.2208355,"(40.5490923, -74.2208355)",BLOOMINGDALE ROAD               ,VETERANS ROAD WEST              ,,0,0,0,0,0,0,0,0,Unspecified,,,,,302162,PASSENGER VEHICLE,,,,
01/19/2013,2:35,MANHATTAN,10024,40.7870466,-73.9775855,"(40.7870466, -73.9775855)",BROADWAY                        ,WEST 84 STREET                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,53378,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,2:30,QUEENS,11377,40.7489935,-73.8968698,"(40.7489935, -73.8968698)",BROADWAY                        ,69 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,240882,SPORT UTILITY / STATION WAGON,OTHER,,,
01/19/2013,2:27,BRONX,10466,40.8870975,-73.860862,"(40.8870975, -73.860862)",WHITE PLAINS ROAD               ,EAST 224 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,96506,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,2:25,MANHATTAN,10032,40.8432227,-73.9391763,"(40.8432227, -73.9391763)",WEST 171 STREET                 ,BROADWAY                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,68744,PASSENGER VEHICLE,,,,
01/19/2013,2:24,BRONX,10466,40.8895055,-73.8527664,"(40.8895055, -73.8527664)",BRONXWOOD AVENUE                ,EAST 230 STREET                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,96505,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/19/2013,2:20,MANHATTAN,10065,40.7631141,-73.9625151,"(40.7631141, -73.9625151)",EAST 63 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,47241,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,2:18,,,,,,LORING PLACE NORTH              ,WEST 183 STREET                 ,,0,0,0,0,0,0,0,0,Brakes Defective,,,,,110691,SPORT UTILITY / STATION WAGON,,,,
01/19/2013,2:15,BROOKLYN,11216,40.681804,-73.9498624,"(40.681804, -73.9498624)",NOSTRAND AVENUE                 ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,180409,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/19/2013,2:05,MANHATTAN,10002,40.7236503,-73.991024,"(40.7236503, -73.991024)",EAST HOUSTON STREET             ,CHRYSTIE STREET                 ,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,,,,6669,SPORT UTILITY / STATION WAGON,TAXI,,,
01/19/2013,2:04,MANHATTAN,10009,40.7232788,-73.9825242,"(40.7232788, -73.9825242)",EAST 4 STREET                   ,AVENUE B                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,14768,PASSENGER VEHICLE,,,,
01/19/2013,2:00,STATEN ISLAND,10303,40.63682,-74.1587607,"(40.63682, -74.1587607)",RICHMOND TERRACE                ,COONLEY COURT                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286862,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,2:00,MANHATTAN,10012,40.7227228,-73.9941519,"(40.7227228, -73.9941519)",ELIZABETH STREET                ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,6668,PASSENGER VEHICLE,TAXI,,,
01/19/2013,2:00,BROOKLYN,11207,40.6674197,-73.897634,"(40.6674197, -73.897634)",BLAKE AVENUE                    ,ALABAMA AVENUE                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,165730,PASSENGER VEHICLE,UNKNOWN,,,
01/19/2013,2:00,BRONX,10473,40.82002,-73.8567101,"(40.82002, -73.8567101)",SEWARD AVENUE                   ,NEWMAN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,82191,PASSENGER VEHICLE,,,,
01/19/2013,23:55,BROOKLYN,11208,40.6741228,-73.8808025,"(40.6741228, -73.8808025)",PITKIN AVENUE                   ,SHEPHERD AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165721,VAN,PASSENGER VEHICLE,,,
01/19/2013,23:50,QUEENS,11375,40.7329423,-73.8496051,"(40.7329423, -73.8496051)",64 AVENUE                       ,108 STREET                      ,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,265351,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/19/2013,23:50,BROOKLYN,11210,40.6265446,-73.9409985,"(40.6265446, -73.9409985)",FLATBUSH AVENUE                 ,EAST 36 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,127075,PASSENGER VEHICLE,UNKNOWN,,,
01/19/2013,23:45,STATEN ISLAND,10308,40.5424295,-74.1459041,"(40.5424295, -74.1459041)",HYLAN BOULEVARD                 ,NELSON AVENUE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,296196,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,23:35,,,40.7340278,-73.8440681,"(40.7340278, -73.8440681)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3065300,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,23:35,MANHATTAN,10018,40.7595273,-73.999242,"(40.7595273, -73.999242)",11 AVENUE                       ,WEST 40 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,18140,PASSENGER VEHICLE,,,,
01/19/2013,23:30,STATEN ISLAND,10312,40.5358343,-74.1937701,"(40.5358343, -74.1937701)",DRUMGOOLE ROAD WEST             ,HUGUENOT AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,302166,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/19/2013,23:30,MANHATTAN,10036,40.7560353,-73.9869481,"(40.7560353, -73.9869481)",WEST 42 STREET                  ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27954,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/19/2013,23:30,MANHATTAN,10022,40.7622265,-73.9681866,"(40.7622265, -73.9681866)",EAST 59 STREET                  ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,47248,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,23:30,BROOKLYN,11225,40.6689643,-73.9505858,"(40.6689643, -73.9505858)",NOSTRAND AVENUE                 ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,153491,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,23:19,,,40.7420646,-73.8245213,"(40.7420646, -73.8245213)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3056069,SPORT UTILITY / STATION WAGON,,,,
01/19/2013,23:15,,,40.7331924,-73.866863,"(40.7331924, -73.866863)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3089828,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/19/2013,23:12,,,40.740061,-73.7898821,"(40.740061, -73.7898821)",,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Fatigued/Drowsy,Unspecified,,,3079370,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/19/2013,23:12,MANHATTAN,10012,40.7216195,-73.9954652,"(40.7216195, -73.9954652)",SPRING STREET                   ,MOTT STREET                     ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,6676,SPORT UTILITY / STATION WAGON,FIRE TRUCK,,,
01/19/2013,23:10,,,40.6038348,-74.0689388,"(40.6038348, -74.0689388)",,,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3122127,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/19/2013,23:10,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3122131,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,14:33,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2829589,SPORT UTILITY / STATION WAGON,OTHER,,,
01/19/2013,14:30,BROOKLYN,11203,40.6553345,-73.9307664,"(40.6553345, -73.9307664)",UTICA AVENUE                    ,LENOX ROAD                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,136890,PASSENGER VEHICLE,,,,
01/19/2013,14:30,STATEN ISLAND,10312,40.560249,-74.1697354,"(40.560249, -74.1697354)",RICHMOND AVENUE                 ,WAINWRIGHT AVENUE               ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,296204,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,14:30,QUEENS,11693,40.5897429,-73.8148299,"(40.5897429, -73.8148299)",BEACH 89 STREET                 ,BEACH CHANNEL DRIVE             ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,201425,PASSENGER VEHICLE,VAN,,,
01/19/2013,14:30,MANHATTAN,10027,40.8141445,-73.9557055,"(40.8141445, -73.9557055)",AMSTERDAM AVENUE                ,WEST 126 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,62601,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,14:30,BROOKLYN,11234,40.613056,-73.917563,"(40.613056, -73.917563)",AVENUE U                        ,EAST 57 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,127070,BUS,PASSENGER VEHICLE,,,
01/19/2013,14:28,QUEENS,11411,40.6931984,-73.7273471,"(40.6931984, -73.7273471)",116 AVENUE                      ,CROSS ISLAND PARKWAY            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222161,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,14:26,,,40.851888,-73.8360574,"(40.851888, -73.8360574)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,2912816,PASSENGER VEHICLE,MOTORCYCLE,,,
01/19/2013,14:25,QUEENS,11433,40.7024739,-73.7999209,"(40.7024739, -73.7999209)",ARCHER AVENUE                   ,PARSONS BOULEVARD               ,,0,0,0,0,0,0,0,0,Prescription Medication,Driver Inattention/Distraction,,,,210054,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,14:25,BROOKLYN,11237,40.7049639,-73.9281108,"(40.7049639, -73.9281108)",FLUSHING AVENUE                 ,PORTER AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,195150,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,14:20,,,40.8532485,-73.8352807,"(40.8532485, -73.8352807)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,2912815,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,14:20,BRONX,10462,40.8415118,-73.8617633,"(40.8415118, -73.8617633)",EAST TREMONT AVENUE             ,DOGWOOD DRIVE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,82193,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
01/19/2013,14:15,,,40.6511583,-73.8669455,"(40.6511583, -73.8669455)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2968226,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,14:15,BROOKLYN,11234,40.651706,-73.8657821,"(40.651706, -73.8657821)",ERSKINE STREET                  ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165715,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,14:10,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,2848657,SPORT UTILITY / STATION WAGON,TAXI,,,
01/19/2013,14:02,QUEENS,11373,40.7418418,-73.8810025,"(40.7418418, -73.8810025)",BROADWAY                        ,ELMHURST AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,256441,VAN,PASSENGER VEHICLE,,,
01/19/2013,14:00,,,,,,WEST 230 STREET                 ,BROADWAY                        ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,107717,PASSENGER VEHICLE,OTHER,,,
01/19/2013,14:00,STATEN ISLAND,10312,40.5319181,-74.1917442,"(40.5319181, -74.1917442)",HUGUENOT AVENUE                 ,AMBOY ROAD                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,302160,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,14:00,QUEENS,11429,40.7073058,-73.7512138,"(40.7073058, -73.7512138)",HOLLIS AVENUE                   ,FRANCIS LEWIS BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222164,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,14:00,QUEENS,11423,40.7138774,-73.7540462,"(40.7138774, -73.7540462)",FRANCIS LEWIS BOULEVARD         ,JAMAICA AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222162,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,14:00,QUEENS,11420,40.6697176,-73.8269508,"(40.6697176, -73.8269508)",114 STREET                      ,149 AVENUE                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,229668,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:59,QUEENS,11104,40.7420199,-73.9265516,"(40.7420199, -73.9265516)",47 AVENUE                       ,39 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,240880,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:55,BROOKLYN,11213,40.6710339,-73.9392613,"(40.6710339, -73.9392613)",SAINT JOHNS PLACE               ,ALBANY AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,173544,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:53,,,,,,,,P/L OF 4381 VICTORY BLVD                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,296209,PICK-UP TRUCK,UNKNOWN,,,
01/19/2013,13:53,MANHATTAN,10031,40.8220183,-73.9536697,"(40.8220183, -73.9536697)",WEST 138 STREET                 ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,65404,PASSENGER VEHICLE,UNKNOWN,,,
01/19/2013,13:50,,,,,,153 STREET                      ,LONG ISLAND EXPRESSWAY          ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,248628,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:50,MANHATTAN,10003,40.7332923,-73.9871799,"(40.7332923, -73.9871799)",EAST 14 STREET                  ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,23066,BUS,TAXI,,,
01/19/2013,13:48,BRONX,10451,40.8180464,-73.9224574,"(40.8180464, -73.9224574)",MORRIS AVENUE                   ,EAST 150 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,73714,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/19/2013,13:45,QUEENS,11418,40.7013909,-73.831521,"(40.7013909, -73.831521)",HILLSIDE AVENUE                 ,LEFFERTS BOULEVARD              ,,1,0,0,0,0,0,1,0,Physical Disability,Physical Disability,Unspecified,,,205255,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/19/2013,13:45,QUEENS,11378,40.7335956,-73.8940648,"(40.7335956, -73.8940648)",70 STREET                       ,52 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215194,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:45,MANHATTAN,10029,40.7886875,-73.9438594,"(40.7886875, -73.9438594)",2 AVENUE                        ,EAST 103 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,56161,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:42,QUEENS,11385,40.6981388,-73.8911062,"(40.6981388, -73.8911062)",64 PLACE                        ,COOPER AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215176,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,2921861,UNKNOWN,,,,
01/19/2013,13:30,,,,,,BAY RIDGE PARKWAY               ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,142094,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:30,QUEENS,11422,40.6784167,-73.7292138,"(40.6784167, -73.7292138)",130 AVENUE                      ,BROOKVILLE BOULEVARD            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222155,SPORT UTILITY / STATION WAGON,OTHER,,,
01/19/2013,13:30,MANHATTAN,10036,40.7573389,-73.986013,"(40.7573389, -73.986013)",WEST 44 STREET                  ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27953,OTHER,TAXI,,,
01/19/2013,13:30,BROOKLYN,11238,40.6852168,-73.9592778,"(40.6852168, -73.9592778)",GATES AVENUE                    ,CLASSON AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,180408,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:30,BROOKLYN,11225,40.6601179,-73.9505671,"(40.6601179, -73.9505671)",NOSTRAND AVENUE                 ,MIDWOOD STREET                  ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,153464,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:30,BRONX,10475,40.8691175,-73.8304741,"(40.8691175, -73.8304741)",ASCH LOOP                       ,BARTOW AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,89659,BUS,PASSENGER VEHICLE,,,
01/19/2013,13:25,QUEENS,11355,40.7563194,-73.8336777,"(40.7563194, -73.8336777)",41 AVENUE                       ,COLLEGE POINT BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248625,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:20,,,40.6304283,-73.8859266,"(40.6304283, -73.8859266)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,2960150,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:20,QUEENS,11426,40.7307424,-73.713046,"(40.7307424, -73.713046)",253 STREET                      ,87 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222168,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:20,MANHATTAN,10065,40.7624884,-73.9629739,"(40.7624884, -73.9629739)",EAST 62 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,47296,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:15,QUEENS,11365,40.7379624,-73.7929978,"(40.7379624, -73.7929978)",UTOPIA PARKWAY                  ,64 AVENUE                       ,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,234770,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:15,,,40.6304283,-73.8859266,"(40.6304283, -73.8859266)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,2960151,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:15,,,,,,EAST 135 STREET                 ,LINCOLN AVENUE                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Lost Consciousness,,,,73713,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:15,MANHATTAN,10001,40.754584,-73.9991446,"(40.754584, -73.9991446)",WEST 34 STREET                  ,10 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,18136,BUS,PASSENGER VEHICLE,,,
01/19/2013,13:10,,,40.6107448,-74.0958285,"(40.6107448, -74.0958285)",,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,,,,3122130,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:08,QUEENS,11377,40.737931,-73.9085532,"(40.737931, -73.9085532)",58 STREET                       ,58 PLACE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,240879,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:01,BRONX,10466,40.8964956,-73.8459905,"(40.8964956, -73.8459905)",EDSON AVENUE                    ,PITMAN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,96501,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:00,,,40.7636307,-73.9532919,"(40.7636307, -73.9532919)",,,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,2848655,TAXI,PASSENGER VEHICLE,TAXI,,
01/19/2013,13:00,STATEN ISLAND,10308,40.5575777,-74.1484023,"(40.5575777, -74.1484023)",HOWTON AVENUE                   ,EXETER STREET                   ,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,296205,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/19/2013,13:00,,,,,,3 AVENUE                        ,PROSPECT AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,157213,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
01/19/2013,13:00,STATEN ISLAND,10310,40.6421503,-74.1150362,"(40.6421503, -74.1150362)",ELM STREET                      ,RICHMOND TERRACE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286867,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,13:00,BROOKLYN,11208,40.6754032,-73.8719136,"(40.6754032, -73.8719136)",EUCLID AVENUE                   ,PITKIN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165716,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,12:50,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,2983305,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/19/2013,12:45,QUEENS,11426,40.7351801,-73.7183457,"(40.7351801, -73.7183457)",HILLSIDE AVENUE                 ,249 STREET                      ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,222157,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
